CID	Gene	PIP	Posterior_Effect	Posterior_SD	FDR_SIG05
C100008921	SIAE_Q9HAT2_OID21503_v1_Oncology	0	2.02277795978116e-27	1.47548839256663e-14	FALSE
C100008921	ESAM_Q96AP7_OID20270_v1_Cardiometabolic	0	8.34464910668877e-27	3.07150642871278e-14	FALSE
C100008921	VSIG2_Q96IQ7_OID31371_v1_Oncology_II	0	-8.29900229206169e-28	1.12791841642679e-14	FALSE
C100008921	ROBO4_Q8WZ75_OID30226_v1_Cardiometabolic_II	0	-4.51704591423075e-27	3.77188106769201e-14	FALSE
C100008921	CDON_Q4KMG0_OID20754_v1_Inflammation	0	1.54960706986552e-27	1.4892242544027e-14	FALSE
C100008921	ACRV1_P26436_OID30513_v1_Inflammation_II	0	-4.72926455531308e-26	1.59239005580238e-13	FALSE
C100008921	SAMD9L_Q8IVG5_OID20536_v1_Inflammation	0	1.42174312993292e-18	3.69261944652058e-10	FALSE
C100008921	HEPACAM2_A8MVW5_OID31151_v1_Neurology_II	0	5.39496403553835e-19	6.7935433808793e-10	FALSE
C100008921	TFPI2_P48307_OID21512_v1_Oncology	0	4.25724117517961e-19	3.08143267917947e-10	FALSE
C100008921	CNPY4_Q8N129_OID21317_v1_Oncology	0	2.76607345402939e-19	4.6759278340453e-10	FALSE
C100008921	PCOLCE_Q15113_OID20384_v1_Cardiometabolic	0	5.53855722338201e-18	9.35458876676784e-10	FALSE
C100008921	FIS1_Q9Y3D6_OID20722_v1_Inflammation	0	9.16652101988691e-19	6.62276091043288e-10	FALSE
C100008921	EPO_P01588_OID20522_v1_Inflammation	0	-3.37738960355608e-18	8.8861269775976e-10	FALSE
C100008921	VGF_O15240_OID31067_v1_Neurology_II	0	1.05718709240137e-18	7.71147779631199e-10	FALSE
C100008954	C8B_P07358_OID30719_v1_Inflammation_II	0	-5.19893853529217e-29	1.89534142895193e-15	FALSE
C100008954	TACSTD2_P09758_OID21447_v1_Oncology	0	4.33399841571911e-32	9.35541632981958e-17	FALSE
C100008976	PCSK7_Q16549_OID31410_v1_Oncology_II	0	-4.48253489958818e-21	2.46017853528093e-11	FALSE
C100008976	APOA4_P06727_OID30733_v1_Inflammation_II	0	2.09557122288238e-21	1.94178546273955e-11	FALSE
C100008976	MCAM_P43121_OID20343_v1_Cardiometabolic	0	-5.50200175789441e-21	2.92602260137489e-11	FALSE
C100008976	SCN4B_Q8IWT1_OID30277_v1_Cardiometabolic_II	0	7.83159942036951e-24	3.14487657804049e-12	FALSE
C100008976	THY1_P04216_OID21050_v1_Neurology	0	6.93079090656767e-22	7.55799306103415e-12	FALSE
C100008976	TREH_O43280_OID30388_v1_Cardiometabolic_II	0	-1.56846003153685e-20	2.68363416951606e-11	FALSE
C100008976	TMEM25_Q86YD3_OID31015_v1_Neurology_II	0	-2.96327418535541e-21	1.38254361593359e-11	FALSE
C100008976	HMBS_P08397_OID21385_v1_Oncology	0	-6.6054174847664e-21	3.08255856605467e-11	FALSE
C100008976	IL10RA_Q13651_OID20420_v1_Inflammation	0	-9.85901349939488e-20	1.74336717557386e-10	FALSE
C100008976	HYOU1_Q9Y4L1_OID20300_v1_Cardiometabolic	0	-6.8188145840165e-21	3.09800503624133e-11	FALSE
C100008976	PHLDB1_Q86UU1_OID31467_v1_Oncology_II	0	-5.48124973731778e-21	5.64957782772733e-11	FALSE
C100008976	C1QTNF5_Q9BXJ0_OID30618_v1_Inflammation_II	0	4.51124588901116e-21	3.35274760605975e-11	FALSE
C100008976	C2CD2L_O14523_OID20864_v1_Neurology	0	2.83861844222161e-21	4.62589798903346e-11	FALSE
C100008976	NECTIN1_Q15223_OID30545_v1_Inflammation_II	0	3.3113169828728e-21	5.63775491130351e-11	FALSE
C100008976	CRTAM_O95727_OID20914_v1_Neurology	0	2.5914142483523e-21	1.23960691233253e-11	FALSE
C100008976	CLMP_Q9H6B4_OID21419_v1_Oncology	0	-1.5425987990657e-23	5.03805976721355e-12	FALSE
C100008976	SIAE_Q9HAT2_OID21503_v1_Oncology	0	6.75873867255363e-22	9.66594098318026e-12	FALSE
C100008976	ESAM_Q96AP7_OID20270_v1_Cardiometabolic	0	1.59162256877437e-21	1.28268570546786e-11	FALSE
C100008976	VSIG2_Q96IQ7_OID31371_v1_Oncology_II	0	-3.92788599498483e-22	8.68172407826644e-12	FALSE
C100008976	ROBO4_Q8WZ75_OID30226_v1_Cardiometabolic_II	0	-2.07307095880207e-21	2.59409334864566e-11	FALSE
C100008976	CDON_Q4KMG0_OID20754_v1_Inflammation	0	5.16718953112388e-20	9.36472481709052e-11	FALSE
C100008976	ACRV1_P26436_OID30513_v1_Inflammation_II	0	-4.40757420512936e-21	4.54157631502376e-11	FALSE
C100008994	PCSK7_Q16549_OID31410_v1_Oncology_II	0	3.68153021385161e-25	2.24788477652761e-13	FALSE
C100008994	APOA4_P06727_OID30733_v1_Inflammation_II	0	-1.83728830351437e-25	1.80825920000697e-13	FALSE
C100008994	APOA1_P02647_OID30769_v1_Inflammation_II	0	9.14312788800421e-20	1.96991538603776e-10	FALSE
C100008994	MCAM_P43121_OID20343_v1_Cardiometabolic	0	-6.51639091120387e-24	1.17532093883003e-12	FALSE
C100008994	SCN4B_Q8IWT1_OID30277_v1_Cardiometabolic_II	0	-7.97343698516793e-26	5.43402698312826e-14	FALSE
C100008994	THY1_P04216_OID21050_v1_Neurology	0	7.06058187032708e-25	2.2914673836437e-13	FALSE
C100008994	TREH_O43280_OID30388_v1_Cardiometabolic_II	0	-6.6615949032972e-26	4.83273978263489e-14	FALSE
C100008994	TMEM25_Q86YD3_OID31015_v1_Neurology_II	0	-2.76053229266035e-26	4.93047983611683e-14	FALSE
C100008994	HMBS_P08397_OID21385_v1_Oncology	0	4.36973200411366e-26	1.05477072157733e-13	FALSE
C100008994	IL10RA_Q13651_OID20420_v1_Inflammation	0	-2.48776397161121e-26	9.3892276622225e-14	FALSE
C100008994	HYOU1_Q9Y4L1_OID20300_v1_Cardiometabolic	0	-7.82674370210475e-25	3.42146174249185e-13	FALSE
C100008994	PHLDB1_Q86UU1_OID31467_v1_Oncology_II	0	1.03417022920598e-25	2.9249383845391e-13	FALSE
C100008994	C1QTNF5_Q9BXJ0_OID30618_v1_Inflammation_II	0	3.83259749327364e-26	1.16652516986877e-13	FALSE
C100008994	C2CD2L_O14523_OID20864_v1_Neurology	0	4.15785151173887e-24	1.88771636158062e-12	FALSE
C100008994	NECTIN1_Q15223_OID30545_v1_Inflammation_II	0	5.2105659657589e-25	6.59902127606497e-13	FALSE
C100008994	CRTAM_O95727_OID20914_v1_Neurology	0	1.30432178670523e-26	4.93813781995141e-14	FALSE
C100008994	CLMP_Q9H6B4_OID21419_v1_Oncology	0	-1.40152772180518e-25	1.03479867383187e-13	FALSE
C100008994	SIAE_Q9HAT2_OID21503_v1_Oncology	0	1.64091499602389e-25	1.30358241042644e-13	FALSE
C100008994	ESAM_Q96AP7_OID20270_v1_Cardiometabolic	0	-7.52077578277678e-26	8.98982831590717e-14	FALSE
C100008994	VSIG2_Q96IQ7_OID31371_v1_Oncology_II	0	-3.08794640013423e-25	1.94244155850576e-13	FALSE
C100008994	ROBO4_Q8WZ75_OID30226_v1_Cardiometabolic_II	0	1.86096991390377e-26	1.47683984717496e-13	FALSE
C100008994	CDON_Q4KMG0_OID20754_v1_Inflammation	0	2.53128960772257e-26	8.43840558815254e-14	FALSE
C100008994	ACRV1_P26436_OID30513_v1_Inflammation_II	0	-9.6959986854762e-26	2.67321019071533e-13	FALSE
C100009030	C8B_P07358_OID30719_v1_Inflammation_II	0	-6.78231814810904e-22	8.44193231834198e-12	FALSE
C100009030	TACSTD2_P09758_OID21447_v1_Oncology	0	-4.71367126096589e-21	1.30097466658028e-11	FALSE
C100009038	C8B_P07358_OID30719_v1_Inflammation_II	0	-2.56719295477846e-20	4.22020026854136e-11	FALSE
C100009038	TACSTD2_P09758_OID21447_v1_Oncology	0	-2.14487396255626e-20	3.66470829411908e-11	FALSE
C100009052	PCSK7_Q16549_OID31410_v1_Oncology_II	0	1.36295805780051e-18	5.0084085242401e-10	FALSE
C100009052	APOA4_P06727_OID30733_v1_Inflammation_II	0	3.31497187559512e-20	1.16694462482222e-10	FALSE
C100009052	MCAM_P43121_OID20343_v1_Cardiometabolic	0	-8.63244210546031e-18	1.45578555663518e-09	FALSE
C100009052	SCN4B_Q8IWT1_OID30277_v1_Cardiometabolic_II	0	7.19037463545068e-21	2.9405514161634e-11	FALSE
C100009052	THY1_P04216_OID21050_v1_Neurology	0	-3.96464920153345e-20	6.61346871119274e-11	FALSE
C100009052	TREH_O43280_OID30388_v1_Cardiometabolic_II	0	-2.34636963209214e-19	1.00926031808401e-10	FALSE
C100009052	TMEM25_Q86YD3_OID31015_v1_Neurology_II	0	1.82700477031231e-20	5.03186610900292e-11	FALSE
C100009052	HMBS_P08397_OID21385_v1_Oncology	0	-1.01027680838459e-19	1.36511128710046e-10	FALSE
C100009052	IL10RA_Q13651_OID20420_v1_Inflammation	0	-1.09751300538194e-18	5.64053337415486e-10	FALSE
C100009052	HYOU1_Q9Y4L1_OID20300_v1_Cardiometabolic	0	-3.81887150316802e-19	2.43618588638323e-10	FALSE
C100009052	PHLDB1_Q86UU1_OID31467_v1_Oncology_II	0	9.14030014378564e-20	3.04186047672524e-10	FALSE
C100009052	C1QTNF5_Q9BXJ0_OID30618_v1_Inflammation_II	0	-3.80567818860267e-20	1.26482607567036e-10	FALSE
C100009052	C2CD2L_O14523_OID20864_v1_Neurology	0	5.47834179162321e-19	6.52651865817152e-10	FALSE
C100009052	NECTIN1_Q15223_OID30545_v1_Inflammation_II	0	1.99353008961602e-19	4.87494987200347e-10	FALSE
C100009052	CRTAM_O95727_OID20914_v1_Neurology	0	1.96607284342737e-20	5.52913926979859e-11	FALSE
C100009052	CLMP_Q9H6B4_OID21419_v1_Oncology	0	-1.33783267956707e-20	4.79930760575742e-11	FALSE
C100009052	SIAE_Q9HAT2_OID21503_v1_Oncology	0	1.60404430722468e-20	7.5303317903708e-11	FALSE
C100009052	ESAM_Q96AP7_OID20270_v1_Cardiometabolic	0	1.9372718754245e-19	1.52961966866515e-10	FALSE
C100009052	VSIG2_Q96IQ7_OID31371_v1_Oncology_II	0	-2.71485800710779e-19	1.9375078176866e-10	FALSE
C100009052	ROBO4_Q8WZ75_OID30226_v1_Cardiometabolic_II	0	-2.55286473694049e-19	3.04336641892123e-10	FALSE
C100009052	CDON_Q4KMG0_OID20754_v1_Inflammation	0	-4.63207444711821e-21	8.98962370378743e-11	FALSE
C100009052	ACRV1_P26436_OID30513_v1_Inflammation_II	0	6.62321208247526e-20	2.79522432114699e-10	FALSE
C100009162	C8B_P07358_OID30719_v1_Inflammation_II	0	-6.13279218932783e-23	1.91481359608377e-12	FALSE
C100009162	TACSTD2_P09758_OID21447_v1_Oncology	0	8.80156760868921e-25	2.25326028629989e-13	FALSE
C100009272	C8B_P07358_OID30719_v1_Inflammation_II	0	-4.60321980793651e-22	4.69695960903e-12	FALSE
C100009272	TACSTD2_P09758_OID21447_v1_Oncology	0	-3.40632402303096e-22	3.7857660675579e-12	FALSE
C100010919	PCSK7_Q16549_OID31410_v1_Oncology_II	0	-4.56010151326489e-23	3.96125990906578e-12	FALSE
C100010919	APOA4_P06727_OID30733_v1_Inflammation_II	0	1.21044195358834e-21	1.69258859284415e-11	FALSE
C100010919	MCAM_P43121_OID20343_v1_Cardiometabolic	0	-1.72107624792955e-23	6.00737259435157e-12	FALSE
C100010919	SCN4B_Q8IWT1_OID30277_v1_Cardiometabolic_II	0	-7.5526300766299e-23	1.85504958508844e-12	FALSE
C100010919	THY1_P04216_OID21050_v1_Neurology	0	-2.35460851874635e-21	1.49648243831528e-11	FALSE
C100010919	TREH_O43280_OID30388_v1_Cardiometabolic_II	0	-2.70174225673986e-22	3.41847178664419e-12	FALSE
C100010919	TMEM25_Q86YD3_OID31015_v1_Neurology_II	0	-1.72525122698647e-22	3.52450375041415e-12	FALSE
C100010919	HMBS_P08397_OID21385_v1_Oncology	0	-2.45591376219419e-22	6.58115582738361e-12	FALSE
C100010919	IL10RA_Q13651_OID20420_v1_Inflammation	0	-7.05666934799754e-22	1.36545977818674e-11	FALSE
C100010919	HYOU1_Q9Y4L1_OID20300_v1_Cardiometabolic	0	1.79423104795224e-23	3.09457402649385e-12	FALSE
C100010919	PHLDB1_Q86UU1_OID31467_v1_Oncology_II	0	-2.86260638825706e-22	1.47936149892003e-11	FALSE
C100010919	C1QTNF5_Q9BXJ0_OID30618_v1_Inflammation_II	0	3.6787921544697e-22	1.02596532945575e-11	FALSE
C100010919	C2CD2L_O14523_OID20864_v1_Neurology	0	5.36747733872627e-22	2.11544713450331e-11	FALSE
C100010919	NECTIN1_Q15223_OID30545_v1_Inflammation_II	0	9.14012993528227e-22	3.02432340619048e-11	FALSE
C100010919	CRTAM_O95727_OID20914_v1_Neurology	0	1.97236354825918e-22	3.75323187427454e-12	FALSE
C100010919	CLMP_Q9H6B4_OID21419_v1_Oncology	0	-7.95803874112623e-23	2.73036672226318e-12	FALSE
C100010919	SIAE_Q9HAT2_OID21503_v1_Oncology	0	1.31293355764026e-22	4.16070516310525e-12	FALSE
C100010919	ESAM_Q96AP7_OID20270_v1_Cardiometabolic	0	1.07477478950524e-21	1.23376473046866e-11	FALSE
C100010919	VSIG2_Q96IQ7_OID31371_v1_Oncology_II	0	-1.59189379287206e-23	3.23780186296139e-12	FALSE
C100010919	ROBO4_Q8WZ75_OID30226_v1_Cardiometabolic_II	0	-2.99608641926757e-24	7.14605595855826e-12	FALSE
C100010919	CDON_Q4KMG0_OID20754_v1_Inflammation	0	1.80918276073994e-22	5.34962868620184e-12	FALSE
C100010919	ACRV1_P26436_OID30513_v1_Inflammation_II	0	2.0255375244489e-22	1.30708249577465e-11	FALSE
C100010941	PCSK7_Q16549_OID31410_v1_Oncology_II	0	1.62663290802578e-31	1.57535662079235e-16	FALSE
C100010941	APOA4_P06727_OID30733_v1_Inflammation_II	0	-1.57894378174413e-32	6.83519812058616e-17	FALSE
C100010941	ZPR1_O75312_OID30801_v1_Neurology_II	0	2.25761795376597e-19	7.48961378627893e-10	FALSE
C100010941	APOA1_P02647_OID30769_v1_Inflammation_II	0	2.83736199650278e-22	1.18631957583716e-11	FALSE
C100010941	MCAM_P43121_OID20343_v1_Cardiometabolic	0	-1.05688672576723e-30	4.71442617648175e-16	FALSE
C100010941	SCN4B_Q8IWT1_OID30277_v1_Cardiometabolic_II	0	-4.21610311540244e-32	4.18376163933063e-17	FALSE
C100010941	THY1_P04216_OID21050_v1_Neurology	0	3.17744209156908e-32	4.80421281217711e-17	FALSE
C100010941	TREH_O43280_OID30388_v1_Cardiometabolic_II	0	-9.54354220014574e-31	2.28692343662003e-16	FALSE
C100010941	TMEM25_Q86YD3_OID31015_v1_Neurology_II	0	1.17421635949044e-31	9.24763185458965e-17	FALSE
C100010941	HMBS_P08397_OID21385_v1_Oncology	0	-7.39254820280266e-32	1.04824293994567e-16	FALSE
C100010941	IL10RA_Q13651_OID20420_v1_Inflammation	0	-1.05323536245488e-32	5.95089150027178e-17	FALSE
C100010941	HYOU1_Q9Y4L1_OID20300_v1_Cardiometabolic	0	-8.39746710072323e-33	4.21551290109197e-17	FALSE
C100010941	PHLDB1_Q86UU1_OID31467_v1_Oncology_II	0	9.9712514133266e-32	2.52194124013157e-16	FALSE
C100010941	C1QTNF5_Q9BXJ0_OID30618_v1_Inflammation_II	0	4.26654482318975e-31	3.67556976257886e-16	FALSE
C100010941	C2CD2L_O14523_OID20864_v1_Neurology	0	2.38326949230079e-31	4.22126946657645e-16	FALSE
C100010941	NECTIN1_Q15223_OID30545_v1_Inflammation_II	0	1.93188610076554e-30	1.48892884104818e-15	FALSE
C100010941	CRTAM_O95727_OID20914_v1_Neurology	0	2.74689753076305e-33	2.98729051159056e-17	FALSE
C100010941	CLMP_Q9H6B4_OID21419_v1_Oncology	0	-7.84161042344425e-33	2.91718460052432e-17	FALSE
C100010941	SIAE_Q9HAT2_OID21503_v1_Oncology	0	5.39490402052582e-32	7.73417117907938e-17	FALSE
C100010941	ESAM_Q96AP7_OID20270_v1_Cardiometabolic	0	1.23427502637364e-32	4.23700461377486e-17	FALSE
C100010941	VSIG2_Q96IQ7_OID31371_v1_Oncology_II	0	-1.0850167844109e-32	4.51010326378494e-17	FALSE
C100010941	ROBO4_Q8WZ75_OID30226_v1_Cardiometabolic_II	0	-2.26645197899513e-30	1.04839034970349e-15	FALSE
C100010941	CDON_Q4KMG0_OID20754_v1_Inflammation	0	4.08364214203257e-32	7.50784133574233e-17	FALSE
C100010941	ACRV1_P26436_OID30513_v1_Inflammation_II	0	-2.53560232896901e-32	1.57398310060353e-16	FALSE
C100015586	C8B_P07358_OID30719_v1_Inflammation_II	0	-4.47944945042064e-21	1.52268163693589e-11	FALSE
C100015586	TACSTD2_P09758_OID21447_v1_Oncology	0	-5.87497162778552e-22	4.67879148326433e-12	FALSE
C100015620	C8B_P07358_OID30719_v1_Inflammation_II	0	-3.68017961728082e-20	5.10312664542899e-11	FALSE
C100015620	TACSTD2_P09758_OID21447_v1_Oncology	0	4.5503101341418e-23	3.98724128650632e-12	FALSE
C100015625	C8B_P07358_OID30719_v1_Inflammation_II	0	-4.20443000918567e-19	1.4770245958681e-10	FALSE
C100015625	TACSTD2_P09758_OID21447_v1_Oncology	0	8.89163661888507e-20	9.17042817663436e-11	FALSE
C100015745	TACSTD2_P09758_OID21447_v1_Oncology	0	-1.8610415145236e-20	7.55271041290306e-11	FALSE
C100015882	C8B_P07358_OID30719_v1_Inflammation_II	0	-9.82789571294394e-23	2.21922522251986e-12	FALSE
C100015882	TACSTD2_P09758_OID21447_v1_Oncology	0	-2.16156024541998e-23	1.17851641318969e-12	FALSE
C100020478	SERPINB6_P35237_OID21023_v1_Neurology	0	2.07524195647451e-19	1.95680315938953e-10	FALSE
C100020478	SERPINB9_P50453_OID20932_v1_Neurology	0	-2.37408048184044e-20	6.52295416747659e-11	FALSE
C100020478	SERPINB1_P30740_OID21088_v1_Neurology	0	-1.13921636678402e-20	5.21719114523507e-11	FALSE
C100020478	PSMG4_Q5JS54_OID30514_v1_Inflammation_II	0	-2.4861342413942e-21	2.64497861214987e-11	FALSE
C100021000	C8B_P07358_OID30719_v1_Inflammation_II	0	-7.76831408051354e-24	6.69425178421495e-13	FALSE
C100021000	TACSTD2_P09758_OID21447_v1_Oncology	0	-6.54989558156067e-25	1.53552681067584e-13	FALSE
C100021103	FXYD5_Q96DB9_OID20463_v1_Inflammation	0	2.85170092651571e-73	4.89258654326533e-37	FALSE
C100021103	NPHS1_O60500_OID30540_v1_Inflammation_II	0	-6.40427169054968e-73	1.9456935245284e-37	FALSE
C100021103	SBSN_Q6UWP8_OID30398_v1_Cardiometabolic_II	0	1.46832481614969e-72	2.82354781192324e-37	FALSE
C100021103	CD22_P20273_OID20637_v1_Inflammation	0	1.13775515909651e-72	3.47232319654587e-37	FALSE
C100021103	KIRREL2_Q6UWL6_OID20873_v1_Neurology	0	9.97124721791875e-74	2.44569584936705e-37	FALSE
C100021103	HSPB6_O14558_OID21408_v1_Oncology	0	6.96266828978372e-73	1.07748425447436e-36	FALSE
C100021103	SPINT2_O43291_OID20720_v1_Inflammation	0	1.54184309403089e-71	1.74431267053582e-36	FALSE
C100021103	TBCB_Q99426_OID20993_v1_Neurology	0	2.3078920498704e-72	1.38919004273489e-36	FALSE
C100021103	MIA_Q16674_OID21531_v1_Oncology	0	6.5204517908475e-73	1.64539070586955e-37	FALSE
C100021103	PPP1R14A_Q96A00_OID31011_v1_Neurology_II	0	4.05542848077681e-72	1.39833282679666e-36	FALSE
C100021103	LGALS7_LGALS7B_P47929_OID21406_v1_Oncology	0	9.17705507942172e-74	2.31252745908718e-37	FALSE
C100021103	LGALS4_P56470_OID20748_v1_Inflammation	0	2.1335887241749e-72	5.70859523056197e-37	FALSE
C100021103	CCER2_I3L3R5_OID30221_v1_Cardiometabolic_II	0	-8.7087100237414e-74	2.68754655590109e-37	FALSE
C100021103	SIRT2_Q8IXJ6_OID21375_v1_Oncology	0	6.20705940994757e-73	3.45308208312377e-37	FALSE
C100021103	CLC_Q05315_OID20126_v1_Cardiometabolic	0	1.64504343291138e-72	6.36597757513082e-37	FALSE
C100021103	CEACAM21_Q3KPI0_OID20548_v1_Inflammation	0	1.44418927666273e-73	5.93631012548773e-38	FALSE
C100021103	IFNL1_Q8IU54_OID20795_v1_Neurology	0	-1.58186310405087e-72	1.04580288127285e-36	FALSE
C100021103	GMFG_O60234_OID30340_v1_Cardiometabolic_II	0	-1.12812158892322e-72	7.98559736749477e-37	FALSE
C100021103	BLVRB_P30043_OID21141_v1_Neurology	0	5.11225020336909e-73	2.53409580769083e-37	FALSE
C100021103	CD177_Q8N6Q3_OID21119_v1_Neurology	0	2.5909352390482e-71	1.11072541623493e-36	FALSE
C100021103	CEACAM5_P06731_OID21171_v1_Oncology	0	5.15775012024854e-73	1.85777692990894e-37	FALSE
C100021103	TGFB1_P01137_OID20621_v1_Inflammation	0	-2.67670302647369e-72	5.60975263535225e-37	FALSE
C100021103	AXL_P30530_OID20363_v1_Cardiometabolic	0	-1.79509439622128e-72	5.49238627266626e-37	FALSE
C100021103	LYPD3_O95274_OID21530_v1_Oncology	0	1.51451237994077e-72	3.52975159097884e-37	FALSE
C100021103	CEACAM1_P13688_OID21528_v1_Oncology	0	-1.78897981082532e-73	1.93537382703551e-37	FALSE
C100021103	PINLYP_A6NC86_OID30651_v1_Inflammation_II	0	-1.48794552149773e-73	8.97463696061214e-38	FALSE
C100021103	CEACAM6_P40199_OID30362_v1_Cardiometabolic_II	0	5.4326439569223e-72	1.28959757314041e-36	FALSE
C100021103	CEACAM8_P31997_OID20102_v1_Cardiometabolic	0	2.29517527138875e-72	6.35717908827333e-37	FALSE
C100021103	PSG1_P11464_OID20916_v1_Neurology	0	1.86581646607847e-74	6.98235629151428e-38	FALSE
C100021103	APOE_P02649_OID30727_v1_Inflammation_II	0	1.730208313603e-74	8.75664801796719e-38	FALSE
C100021103	CXCL17_Q6UXB2_OID20622_v1_Inflammation	0	1.15277569770048e-72	6.64495366754949e-37	FALSE
C100021103	TEX101_Q9BY14_OID30971_v1_Neurology_II	0	-1.25899925176704e-71	1.15554203457476e-36	FALSE
C100021103	PLAUR_Q03405_OID20764_v1_Inflammation	0	-4.32835363142423e-73	2.8280029256689e-37	FALSE
C100021103	PVR_P15151_OID21011_v1_Neurology	0	-7.38498717543741e-75	5.96990968210001e-38	FALSE
C100021103	CEACAM19_Q7Z692_OID31443_v1_Oncology_II	0	1.07199948527547e-72	3.744686052264e-37	FALSE
C100021103	APOC1_P02654_OID30749_v1_Inflammation_II	0	3.10250153866042e-72	5.11953225016675e-37	FALSE
C100021103	CEACAM16_Q2WEN9_OID31495_v1_Oncology_II	0	8.67090012178815e-73	2.13003249938583e-37	FALSE
C100021103	CEACAM20_Q6UY09_OID31308_v1_Oncology_II	0	-1.69827323666486e-73	2.46654673736764e-37	FALSE
C100021103	BCAM_P50895_OID21076_v1_Neurology	0	-1.22527364129352e-72	3.60444281605296e-37	FALSE
C100021103	NECTIN2_Q92692_OID20222_v1_Cardiometabolic	0	-3.01948844154252e-73	2.21156977084254e-37	FALSE
C100021103	PGLYRP1_O75594_OID20338_v1_Cardiometabolic	0	5.61561402493929e-73	2.52238278149438e-37	FALSE
C100021103	PRKD2_Q9BZL6_OID30140_v1_Cardiometabolic_II	0	1.47176674405507e-70	1.37897756837137e-35	FALSE
C100021103	DKKL1_Q9UK85_OID21313_v1_Oncology	0	1.63380879863661e-73	7.3146972062433e-38	FALSE
C100021103	KLK1_P06870_OID21499_v1_Oncology	0	1.27599883189717e-72	1.98645298729878e-37	FALSE
C100021103	HSD17B14_Q9BPX1_OID31098_v1_Neurology_II	0	-7.86706680484817e-74	6.85164204150396e-38	FALSE
C100021103	KLK15_Q9H2R5_OID31427_v1_Oncology_II	0	3.50771767888037e-72	3.40612469827606e-37	FALSE
C100021103	CA11_O75493_OID21195_v1_Oncology	0	5.80804024843846e-72	1.73363350611742e-36	FALSE
C100021103	FGF21_Q9NSA1_OID21402_v1_Oncology	0	-1.55056005430704e-72	5.66284818438141e-37	FALSE
C100021103	FLT3LG_P49771_OID20661_v1_Inflammation	0	1.8161248627196e-71	3.31095632315096e-36	FALSE
C100021103	LHB_P01229_OID21248_v1_Oncology	0	-3.21894651268966e-72	3.25519913054429e-36	FALSE
C100021103	CGB3_CGB5_CGB8_P0DN86_OID30671_v1_Inflammation_II	0	5.29514876896877e-73	7.32929617526565e-37	FALSE
C100021103	HRC_P23327_OID30211_v1_Cardiometabolic_II	0	-1.57599037952414e-72	5.22598077992983e-37	FALSE
C100021103	NTF4_P34130_OID21208_v1_Oncology	0	0	1.77130066495962e-36	FALSE
C100021103	TBC1D17_Q9HA65_OID20844_v1_Neurology	0	-1.02218609348264e-73	1.15837045336491e-37	FALSE
C100021103	SIGLEC10_Q96LC7_OID20537_v1_Inflammation	0	2.40186356648789e-73	1.24362459491108e-37	FALSE
C100021103	MYBPC2_Q14324_OID30199_v1_Cardiometabolic_II	0	-5.30261440468108e-73	8.54072386090595e-37	FALSE
C100021103	KLK11_Q9UBX7_OID21518_v1_Oncology	0	8.05681609563226e-75	8.75747951444991e-38	FALSE
C100021103	CLEC11A_Q9Y240_OID21112_v1_Neurology	0	3.840316778069e-73	1.81104339897852e-37	FALSE
C100021103	KLK4_Q9Y5K2_OID21391_v1_Oncology	0	1.45816745597726e-74	5.52406361072595e-38	FALSE
C100021103	KLK3_P07288_OID30364_v1_Cardiometabolic_II	0	-4.25923240294675e-74	3.02719842063314e-37	FALSE
C100021103	KLK10_O43240_OID21523_v1_Oncology	0	-7.70809081672982e-74	6.87253467956099e-38	FALSE
C100021103	KLK12_Q9UKR0_OID21201_v1_Oncology	0	3.401559880782e-74	3.74983443855224e-38	FALSE
C100021103	KLK6_Q92876_OID21526_v1_Oncology	0	-4.27432491924175e-72	8.28284678474724e-37	FALSE
C100021103	KLK7_P49862_OID30652_v1_Inflammation_II	0	1.40426514824449e-73	9.35540136347013e-38	FALSE
C100021103	KLK8_O60259_OID21517_v1_Oncology	0	-2.10145349224483e-74	7.16555059900294e-38	FALSE
C100021103	KLK13_Q9UKR3_OID21291_v1_Oncology	0	2.69020831108158e-73	1.21654339635925e-37	FALSE
C100021103	KLK14_Q9P0G3_OID21407_v1_Oncology	0	8.66839722512215e-74	8.00783273991151e-38	FALSE
C100021103	CD33_P20138_OID21472_v1_Oncology	0	2.98050915691229e-73	8.40206775251128e-38	FALSE
C100021103	SIGLEC9_Q9Y336_OID21390_v1_Oncology	0	7.6460136623122e-73	1.80240717724028e-37	FALSE
C100021103	SIGLEC7_Q9Y286_OID20190_v1_Cardiometabolic	0	-2.4400169853372e-74	9.89650881508754e-38	FALSE
C100021103	SIGLEC8_Q9NYZ4_OID30261_v1_Cardiometabolic_II	0	1.00179272624477e-73	8.36073047992029e-38	FALSE
C100021103	SIGLEC6_O43699_OID21394_v1_Oncology	0	-4.57857012038954e-72	4.99570920929234e-37	FALSE
C100021103	SIGLEC5_O15389_OID21082_v1_Neurology	0	1.32930699600612e-74	5.84924569000736e-38	FALSE
C100021103	VSIG10L_Q86VR7_OID30189_v1_Cardiometabolic_II	0	-1.60471707142719e-73	1.82931598757987e-37	FALSE
C100021123	DPEP2_Q9H4A9_OID21305_v1_Oncology	0	2.46882207809382e-19	1.489145244016e-10	FALSE
C100021123	CDH5_P33151_OID20243_v1_Cardiometabolic	0	7.72355283813421e-18	1.27201417767667e-09	FALSE
C100021123	IL34_Q6ZMJ4_OID20809_v1_Neurology	0	5.89481341732497e-21	2.08006575618862e-11	FALSE
